YouTube ID,Chapter,Piece,Player,Gender,Comment
Gq5cv6Eec64,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/3_Le_Jet_d’Eau",Eleanor Garside,Female,
669xFwH5_2s,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/3_Le_Jet_d’Eau",Gérard Souzay,Male,
bYefzZdyt08,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/3_Le_Jet_d’Eau",Veronique Dietschy,Female,
8NS7DWGDv1U,3,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Nathalie Stutzmann,Female,
YN6udy-tNSs,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Dawn Upshaw,Female,
PqZFKJQ-qjs,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Ece İdil,Female,
zt-Acx2TiNw,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Veronique Dietschy,Female,
bmgMv5ZKvG4,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Barbara Hendricks,Female,
11s5PEjt2z8,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Sophie Karthäuser,Female,
90w64vLRaDw,,"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Anna Moffo,Female,
3YdMUVTyDwk,0,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Dawn Upshaw,Female,
D-BYkxmqn5A,,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Sandrine Piau,Female,
qAB27h9TOJw,,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Barbara Hendricks,Female,
EDvkSCwwhpk,,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Catherine Trottmann,Female,
ukhCuw_VxgU,,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Sylvia McNair,Female,
GZux4p-LJiI,,"Debussy,_Claude/Ariettes_oubliées/1_C’est_l’extase_langoureuse",Veronique Dietschy,Female,
3YdMUVTyDwk,1,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Dawn Upshaw,Female,
4V5XqoSED2w,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Sandrine Piau,Female,
E9JZgU8SqEw,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Frederica von Stade,Female,
vFO-yKSdFhQ,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Christa Pfeiffer,Female,
ZfxYMS77nEI,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Sabine Devieilhe,Female,
yGpdfZ-ZuMI,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Veronique Dietschy,Female,
M_9JE11XE-A,,"Debussy,_Claude/Ariettes_oubliées/2_Il_pleure_dans_mon_coeur",Suzanne Danco,Female,
3YdMUVTyDwk,3,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Dawn Upshaw,Female,
Jdw3IrV9cs4,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Suzanne Danco,Female,
txoUEHJgNbc,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Iryna Kyshliaruk,Female,
vvefqo2RO5Q,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Sandrine Piau,Female,
scoO5u5Cs54,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Gérard Souzay,Male,
I2lXzz4mDQY,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Sabine Devieilhe,Female,
ZPqiYQK-uZs,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Sylvia McNair,Female,
DKAQiUvMaLk,,"Debussy,_Claude/Ariettes_oubliées/4_Paysages_belges._Chevaux_de_bois",Nathalie Stutzmann,Female,
3YdMUVTyDwk,4,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Dawn Upshaw,Female,
GL7tanlvdtY,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Suzanne Danco,Female,
nbPxUGkShl8,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Sandrine Piau,Female,
A2pdt9x4uE8,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Gérard Souzay,Male,
J91y5uHaNaE,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Veronique Dietschy,Female,
9DdN9D2q4Tc,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Frederica von Stade,Female,
6Bk_RZF-J_s,,"Debussy,_Claude/Ariettes_oubliées/5_Aquarelles_I._Green",Sabine Devieilhe,Female,
ccxtE9wkn6c,,"Debussy,_Claude/Trois_Chansons_de_Bilitis/2_La_Chevelure",Véronique Gens,Female,
UTe0rw8jj8I,,"Debussy,_Claude/Trois_Chansons_de_Bilitis/2_La_Chevelure",Isabelle Druet,Female,
qtUr7KD6Hcw,,"Debussy,_Claude/Trois_Chansons_de_Bilitis/2_La_Chevelure",Anne Sofie von Otter,Female,
g4OseumvR7Y,,"Debussy,_Claude/Trois_Chansons_de_Bilitis/2_La_Chevelure",Claire Péron,Female,
